,mainVariableName,sub0,sub1,sub2
2620,3,1,5,2
2621,3,0,8,10
2622,3,0,6,7
2623,3,10,0,5
2624,3,3,3,2
2625,3,5,0,4
2626,3,2,5,5
2627,3,3,0,3
2628,3,1,3,7
2629,3,10,8,7
2630,3,10,7,4
2631,3,7,5,4
2632,3,7,6,2
2633,3,10,3,5
2634,3,10,4,4
2635,3,3,8,6
2636,3,1,7,4
2637,5,8,9,2
2638,5,2,3,8
2639,5,4,4,9
2640,5,9,1,8
2641,5,5,2,1
2642,5,9,7,7
2643,3,7,0,9
2644,3,1,0,3
2645,3,6,3,1
2646,3,10,7,5
2647,3,6,1,4
2648,3,8,3,2
2649,3,1,0,7
2650,3,8,1,6
2651,3,7,0,6
2652,0,5,0,3
2653,0,1,7,10
2654,0,0,2,10
2655,5,4,2,7
2656,5,6,10,7
2657,5,4,4,4
2658,0,5,7,4
2659,0,3,10,9
2660,0,6,1,6
2661,4,4,7,4
2662,4,4,7,6
2663,4,9,7,8
2664,5,1,2,4
2665,5,2,7,2
2666,5,8,2,3
2667,5,9,4,1
2668,5,8,2,1
2669,5,5,1,5
2670,3,9,1,0
2671,3,8,8,1
2672,3,7,0,4
2673,4,6,8,4
2674,4,4,2,1
2675,4,4,7,8
2676,5,9,4,9
2677,5,2,1,7
2678,5,3,4,3
2679,5,5,7,6
2680,5,0,4,3
2681,5,2,2,3
2682,4,0,7,6
2683,4,1,4,7
2684,4,8,4,2
2685,3,10,8,8
2686,3,2,0,2
2687,3,2,9,2
2688,5,2,7,7
2689,5,4,1,1
2690,5,5,1,1
2691,1,6,8,8
2692,1,1,3,9
2693,1,2,3,6
2694,0,6,6,3
2695,0,2,8,1
2696,0,7,3,6
2697,4,6,4,3
2698,4,0,7,4
2699,4,1,5,5
2700,5,7,1,3
2701,5,7,4,7
2702,5,1,10,8
2703,1,7,2,0
2704,1,3,5,9
2705,1,3,7,9
2706,1,1,5,3
2707,1,2,4,3
2708,1,8,10,3
2709,3,2,6,7
2710,3,7,6,8
2711,3,1,6,8
2712,3,1,8,0
2713,3,5,6,7
2714,3,4,0,2
2715,5,4,5,4
2716,5,4,5,8
2717,5,8,1,8
2718,3,3,3,10
2719,3,5,0,8
2720,3,3,4,4
2721,0,5,7,10
2722,0,6,5,8
2723,0,6,6,7
2724,5,4,1,0
2725,5,2,1,3
2726,5,7,4,8
2727,5,4,1,9
2728,5,5,5,4
2729,5,2,10,5
2730,3,0,7,10
2731,3,6,5,0
2732,3,5,1,1
2733,0,2,2,9
2734,0,2,10,6
2735,0,3,0,1
2736,1,7,6,3
2737,1,2,8,3
2738,1,5,6,6
2739,3,5,8,1
2740,3,8,7,2
2741,3,5,0,1
2742,0,10,8,1
2743,0,8,8,10
2744,0,8,8,8
2745,0,10,8,7
2746,0,2,0,3
2747,0,3,1,7
2748,1,0,5,7
2749,1,4,8,5
2750,1,2,8,8
2751,3,10,2,0
2752,3,7,9,6
2753,3,10,9,0
2754,3,0,7,4
2755,3,0,5,3
2756,3,7,9,3
2757,3,2,2,8
2758,3,10,0,3
2759,3,9,4,7
2760,2,8,7,9
2761,2,10,0,9
2762,2,0,8,4
2763,3,8,4,8
2764,3,4,2,7
2765,3,0,7,0
2766,2,3,6,2
2767,2,8,6,9
2768,2,1,0,5
2769,2,5,3,5
2770,2,5,3,7
2771,2,0,0,9
2772,0,8,10,4
2773,0,7,6,4
2774,0,4,3,6
2775,2,3,2,0
2776,2,3,3,4
2777,2,8,0,1
2778,3,0,3,8
2779,3,3,4,4
2780,3,8,8,7
2781,4,8,4,8
2782,4,1,8,8
2783,4,6,9,2
2784,1,9,7,9
2785,1,7,10,7
2786,1,7,4,6
2787,1,1,10,2
2788,1,0,10,6
2789,1,0,2,7
2790,3,3,1,8
2791,3,0,9,3
2792,3,0,9,0
2793,1,4,3,5
2794,1,6,3,6
2795,1,8,2,5
2796,4,6,10,8
2797,4,8,2,2
2798,4,2,1,4
2799,4,3,0,6
2800,4,1,5,5
2801,4,4,8,1
2802,2,10,2,3
2803,2,5,5,8
2804,2,0,10,3
2805,3,8,2,5
2806,3,7,0,1
2807,3,6,9,2
2808,0,6,7,4
2809,0,2,9,1
2810,0,2,5,4
2811,3,1,9,0
2812,3,5,9,1
2813,3,0,5,1
2814,2,2,2,6
2815,2,0,6,4
2816,2,2,6,3
2817,1,6,3,6
2818,1,4,7,9
2819,1,4,5,10
2820,4,8,7,8
2821,4,5,9,1
2822,4,0,6,1
2823,3,9,2,0
2824,3,6,7,4
2825,3,6,3,2
2826,2,8,5,8
2827,2,2,7,1
2828,2,7,1,5
2829,4,6,8,1
2830,4,4,9,9
2831,4,1,9,3
2832,0,8,5,5
2833,0,2,8,7
2834,0,8,6,1
2835,1,9,2,3
2836,1,6,3,3
2837,1,1,1,9
2838,2,8,0,7
2839,2,0,5,9
2840,2,2,4,10
2841,4,4,4,3
2842,4,5,2,7
2843,4,1,6,3
2844,3,6,9,8
2845,3,6,9,4
2846,3,9,3,8
2847,0,3,8,6
2848,0,3,8,7
2849,0,2,0,0
2850,1,9,3,9
2851,1,8,3,9
2852,1,6,2,3
2853,0,8,6,1
2854,0,5,3,7
2855,0,8,4,4
2856,3,10,4,4
2857,3,6,8,3
2858,3,9,9,6
2859,2,3,6,9
2860,2,6,5,0
2861,2,6,5,9
2862,4,8,2,8
2863,4,0,8,5
2864,4,1,1,2
2865,2,4,5,9
2866,2,8,0,4
2867,2,6,5,5
2868,2,3,3,10
2869,2,9,4,7
2870,2,9,3,9
2871,4,0,2,6
2872,4,8,2,9
2873,4,9,6,6
2874,4,2,4,2
2875,4,8,8,7
2876,4,1,2,5
2877,2,4,10,2
2878,2,4,2,5
2879,2,0,8,2
2880,4,1,2,7
2881,4,1,4,1
2882,4,3,9,9
2883,2,6,8,4
2884,2,0,5,9
2885,2,6,7,2
2886,2,6,0,2
2887,2,5,0,2
2888,2,5,0,1
2889,0,6,1,0
2890,0,2,7,10
2891,0,2,7,10
2892,1,0,4,5
2893,1,7,3,3
2894,1,5,7,0
2895,1,3,7,4
2896,1,3,10,0
2897,1,6,10,9
2898,2,6,10,2
2899,2,9,8,4
2900,2,6,6,10
2901,0,9,2,8
2902,0,6,3,3
2903,0,10,10,1
2904,1,5,3,5
2905,1,7,3,4
2906,1,1,6,8
2907,0,0,9,5
2908,0,3,2,1
2909,0,3,0,6
2910,0,3,0,0
2911,0,2,1,4
2912,0,7,10,6
2913,0,9,9,5
2914,0,3,7,6
2915,0,5,4,10
2916,1,6,2,4
2917,1,4,2,1
2918,1,0,6,7
2919,5,5,2,3
2920,5,9,5,9
2921,5,8,1,8
2922,1,2,6,8
2923,1,8,1,3
2924,1,7,1,1
2925,5,5,7,1
2926,5,7,9,4
2927,5,3,1,6
2928,1,5,1,8
2929,1,5,6,1
2930,1,0,1,9
2931,4,3,6,6
2932,4,0,2,7
2933,4,3,4,9
2934,5,7,1,6
2935,5,2,8,1
2936,5,3,5,0
2937,5,1,3,9
2938,5,5,8,9
2939,5,9,4,2
2940,2,4,2,2
2941,2,9,8,10
2942,2,4,4,8
2943,3,6,8,8
2944,3,10,10,8
2945,3,1,9,10
2946,0,8,4,6
2947,0,3,4,3
2948,0,5,7,9
2949,4,7,10,6
2950,4,0,3,1
2951,4,0,9,9
2952,0,9,9,8
2953,0,9,5,5
2954,0,9,2,3
2955,0,5,3,9
2956,0,0,8,3
2957,0,8,6,1
2958,4,6,4,6
2959,4,5,6,2
2960,4,7,4,6
2961,0,5,9,0
2962,0,7,8,2
2963,0,5,8,9
2964,0,9,8,8
2965,0,2,2,10
2966,0,5,0,4
2967,3,3,0,10
2968,3,0,8,5
2969,3,3,6,5
2970,4,6,8,6
2971,4,6,6,5
2972,4,8,6,0
2973,0,3,8,6
2974,0,7,8,8
2975,0,8,3,1
2976,3,9,0,5
2977,3,0,8,5
2978,3,10,1,8
2979,5,6,4,1
2980,5,9,7,5
2981,5,5,4,7
2982,0,9,3,3
2983,0,3,1,0
2984,0,0,1,8
2985,3,7,2,2
2986,3,10,9,5
2987,3,7,0,9
2988,0,2,2,8
2989,0,3,1,4
2990,0,6,0,5
2991,5,3,5,5
2992,5,9,4,0
2993,5,1,6,3
2994,4,8,9,3
2995,4,3,6,7
2996,4,0,8,4
2997,2,7,4,10
2998,2,9,6,5
2999,2,8,0,2
3000,0,0,7,10
3001,0,1,9,0
3002,0,9,7,9
3003,0,4,5,10
3004,0,0,9,10
3005,0,5,10,9
3006,0,0,9,0
3007,0,8,7,9
3008,0,3,10,3
3009,2,5,2,3
3010,2,2,2,10
3011,2,2,4,4
3012,2,2,2,10
3013,2,7,7,5
3014,2,4,2,10
3015,0,5,10,4
3016,0,2,6,1
3017,0,2,3,10
3018,5,4,3,9
3019,5,7,4,1
3020,5,9,2,5
3021,4,3,10,1
3022,4,0,0,4
3023,4,3,6,1
3024,4,8,9,6
3025,4,2,2,3
3026,4,9,0,4
3027,4,4,6,1
3028,4,8,5,6
3029,4,5,6,4
3030,5,4,2,7
3031,5,5,3,6
3032,5,4,3,1
3033,0,2,7,5
3034,0,9,5,1
3035,0,5,2,9
3036,0,8,9,8
3037,0,0,3,0
3038,0,1,10,10
3039,1,4,1,9
3040,1,0,4,4
3041,1,6,4,5
3042,3,6,9,4
3043,3,0,9,2
3044,3,1,3,8
3045,3,0,3,1
3046,3,5,5,4
3047,3,8,2,7
3048,2,2,4,9
3049,2,2,0,9
3050,2,6,8,9
3051,3,1,1,7
3052,3,6,1,5
3053,3,6,0,0
3054,3,3,0,8
3055,3,6,9,6
3056,3,0,0,2
3057,4,8,8,4
3058,4,4,6,8
3059,4,4,6,5
3060,3,2,1,8
3061,3,7,9,0
3062,3,7,3,0
3063,5,5,2,5
3064,5,7,2,2
3065,5,2,8,2
3066,4,0,9,1
3067,4,6,9,8
3068,4,0,8,4
3069,3,6,4,4
3070,3,3,1,3
3071,3,0,8,6
3072,5,0,5,8
3073,5,1,5,7
3074,5,2,10,4
3075,2,9,4,11
3076,2,8,8,3
3077,2,5,4,6
3078,0,9,2,9
3079,0,3,9,10
3080,0,0,5,7
3081,2,7,10,11
3082,2,6,1,11
3083,2,6,4,10
3084,2,7,0,7
3085,2,6,8,3
3086,2,6,2,9
3087,4,6,9,1
3088,4,8,6,3
3089,4,3,5,9
3090,2,7,4,10
3091,2,3,0,7
3092,2,7,4,3
3093,2,6,9,8
3094,2,8,0,10
3095,2,3,7,3
3096,2,3,10,11
3097,2,6,7,8
3098,2,9,0,9
3099,1,1,10,4
3100,1,2,4,4
3101,1,9,5,2
3102,0,8,3,8
3103,0,9,3,7
3104,0,0,9,2
3105,2,6,4,8
3106,2,8,5,9
3107,2,7,1,2
3108,0,4,0,10
3109,0,0,7,9
3110,0,8,7,9
3111,3,0,9,6
3112,3,0,5,0
3113,3,9,4,8
3114,4,5,5,10
3115,4,3,5,6
3116,4,8,5,1
3117,1,5,8,5
3118,1,1,7,1
3119,1,1,2,3
3120,1,4,0,7
3121,1,7,5,4
3122,1,5,3,0
3123,2,7,8,8
3124,2,3,0,9
3125,2,8,4,2
3126,2,6,0,8
3127,2,7,4,8
3128,2,0,8,4
3129,2,7,4,9
3130,2,6,0,11
3131,2,4,1,10
3132,3,7,4,6
3133,3,8,9,5
3134,3,10,6,0
3135,5,2,2,6
3136,5,1,2,9
3137,5,9,1,8
3138,3,10,6,5
3139,3,5,0,0
3140,3,1,3,0
3141,5,7,8,5
3142,5,5,2,4
3143,5,2,1,10
3144,1,0,5,10
3145,1,7,5,8
3146,1,1,8,9
3147,2,9,9,8
3148,2,3,9,7
3149,2,9,6,1
3150,3,8,9,0
3151,3,2,9,4
3152,3,3,9,0
3153,3,1,7,2
3154,3,0,2,2
3155,3,7,5,3
3156,2,3,5,8
3157,2,0,8,7
3158,2,5,8,1
3159,2,0,6,9
3160,2,9,8,9
3161,2,3,5,3
3162,2,8,3,10
3163,2,9,5,6
3164,2,5,0,3
3165,0,0,10,7
3166,0,4,9,9
3167,0,0,5,10
3168,2,8,9,3
3169,2,9,6,4
3170,2,9,10,11
3171,1,1,8,1
3172,1,5,1,3
3173,1,5,8,7
3174,3,0,6,10
3175,3,10,1,5
3176,3,8,1,3
3177,1,7,4,2
3178,1,7,3,0
3179,1,1,5,3
3180,3,2,4,7
3181,3,8,6,9
3182,3,8,9,5
3183,0,6,9,6
3184,0,1,7,8
3185,0,6,6,1
3186,1,3,7,1
3187,1,5,1,3
3188,1,7,1,8
3189,1,3,2,5
3190,1,1,5,1
3191,1,1,2,8
3192,2,2,0,10
3193,2,8,3,4
3194,2,9,4,0
3195,2,0,2,5
3196,2,4,1,4
3197,2,1,6,0
3198,3,10,7,1
3199,3,5,9,1
3200,3,10,9,5
3201,3,8,5,7
3202,3,3,5,5
3203,3,3,2,8
3204,2,4,6,10
3205,2,7,4,1
3206,2,5,4,11
3207,5,1,8,3
3208,5,6,1,10
3209,5,3,3,2
3210,5,2,1,10
3211,5,2,8,6
3212,5,0,1,5
3213,5,7,8,3
3214,5,5,10,7
3215,5,6,2,1
3216,0,6,7,9
3217,0,4,10,2
3218,0,2,7,1
3219,4,4,8,10
3220,4,7,8,6
3221,4,1,2,10
3222,4,7,5,6
3223,4,6,6,4
3224,4,6,5,2
3225,5,7,1,4
3226,5,2,1,2
3227,5,6,0,10
3228,4,5,9,8
3229,4,9,5,5
3230,4,0,10,7
3231,1,7,0,9
3232,1,8,1,2
3233,1,8,1,9
3234,1,6,6,4
3235,1,4,2,8
3236,1,7,10,3
3237,1,1,1,2
3238,1,6,1,2
3239,1,7,8,2
3240,5,1,3,3
3241,5,0,6,6
3242,5,1,0,2
3243,2,5,1,1
3244,2,8,4,0
3245,2,8,5,0
3246,0,8,9,1
3247,0,2,6,0
3248,0,4,5,4
3249,0,10,6,0
3250,0,8,6,11
3251,0,1,7,9
3252,0,4,6,5
3253,0,6,1,5
3254,0,1,7,9
3255,4,8,8,4
3256,4,10,9,2
3257,4,6,2,0
3258,1,8,7,1
3259,1,2,8,5
3260,1,8,5,9
3261,3,1,1,8
3262,3,2,9,8
3263,3,0,7,9
3264,3,5,6,4
3265,3,3,9,7
3266,3,0,1,5
3267,2,8,7,9
3268,2,9,6,3
3269,2,6,3,0
3270,1,6,5,2
3271,1,7,8,10
3272,1,7,5,9
3273,3,6,6,7
3274,3,9,8,1
3275,3,9,7,3
3276,1,10,8,9
3277,1,4,2,9
3278,1,6,2,2
3279,2,7,0,1
3280,2,4,6,3
3281,2,1,5,3
3282,2,8,10,0
3283,2,7,6,4
3284,2,5,5,9
3285,0,6,9,10
3286,0,4,8,9
3287,0,1,9,2
3288,1,6,4,8
3289,1,1,9,10
3290,1,6,1,8
3291,3,4,5,0
3292,3,6,10,3
3293,3,9,5,4
3294,3,6,6,7
3295,3,3,9,1
3296,3,1,9,1
3297,1,6,8,10
3298,1,6,5,2
3299,1,3,2,3
3300,5,6,2,8
3301,5,6,3,4
3302,5,5,6,2
3303,3,0,7,5
3304,3,0,3,0
3305,3,10,7,6
3306,5,6,7,10
3307,5,6,3,8
3308,5,4,0,8
3309,0,5,4,5
3310,0,7,6,11
3311,0,9,0,8
3312,3,1,0,10
3313,3,7,4,5
3314,3,3,9,8
3315,1,10,5,10
3316,1,7,7,3
3317,1,6,8,7
3318,2,9,6,9
3319,2,5,1,2
3320,2,4,3,8
3321,3,0,0,6
3322,3,7,0,6
3323,3,2,8,2
3324,2,10,9,10
3325,2,10,10,5
3326,2,4,2,10
3327,1,6,9,2
3328,1,5,2,10
3329,1,3,9,4
3330,2,2,3,4
3331,2,7,5,3
3332,2,10,8,11
3333,2,5,2,8
3334,2,0,0,10
3335,2,4,9,2
3336,0,9,4,9
3337,0,1,3,5
3338,0,6,8,10
3339,1,7,6,3
3340,1,7,1,3
3341,1,0,3,10
3342,3,1,6,8
3343,3,6,6,5
3344,3,9,6,6
3345,2,7,9,2
3346,2,9,1,9
3347,2,6,1,0
3348,5,5,10,5
3349,5,4,7,8
3350,5,4,3,5
3351,2,7,0,8
3352,2,3,3,5
3353,2,4,3,0
3354,1,6,8,3
3355,1,0,0,3
3356,1,6,1,3
3357,4,4,10,1
3358,4,10,7,3
3359,4,3,5,6
3360,4,9,2,3
3361,4,4,2,7
3362,4,10,0,3
3363,0,1,7,8
3364,0,9,10,1
3365,0,3,3,2
3366,4,9,2,7
3367,4,10,3,7
3368,4,1,8,7
3369,2,10,3,9
3370,2,3,1,1
3371,2,9,1,9
3372,3,8,9,6
3373,3,6,0,1
3374,3,8,4,5
3375,3,5,3,9
3376,3,5,0,9
3377,3,4,2,7
3378,2,8,9,4
3379,2,6,9,1
3380,2,5,5,7
3381,1,7,9,4
3382,1,10,5,9
3383,1,7,2,2
3384,4,5,5,10
3385,4,10,7,4
3386,4,0,4,8
3387,0,5,0,6
3388,0,6,1,2
3389,0,0,6,11
3390,1,7,3,1
3391,1,0,8,7
3392,1,6,2,3
3393,2,6,9,2
3394,2,6,0,3
3395,2,8,0,5
3396,0,5,7,5
3397,0,6,2,1
3398,0,5,3,1
3399,3,8,9,4
3400,3,9,0,6
3401,3,9,10,5
3402,3,10,0,3
3403,3,7,3,4
3404,3,8,4,4
3405,2,3,3,0
3406,2,7,7,4
3407,2,9,10,10
3408,2,6,2,0
3409,2,7,0,1
3410,2,0,2,11
3411,3,7,8,4
3412,3,2,4,8
3413,3,3,7,2
3414,0,7,10,2
3415,0,1,9,4
3416,0,7,2,9
3417,5,4,7,4
3418,5,9,10,3
3419,5,7,8,5
3420,3,3,0,9
3421,3,6,2,0
3422,3,7,0,3
3423,5,0,8,4
3424,5,4,7,5
3425,5,1,3,5
3426,3,9,6,1
3427,3,0,7,5
3428,3,5,0,5
3429,3,10,3,4
3430,3,10,9,0
3431,3,8,7,9
3432,2,4,10,3
3433,2,9,1,8
3434,2,3,4,4
3435,4,4,3,3
3436,4,6,0,1
3437,4,10,7,9
3438,1,2,7,3
3439,1,0,2,7
3440,1,4,6,5
3441,0,2,0,4
3442,0,4,7,11
3443,0,5,4,7
3444,5,9,1,6
3445,5,8,2,4
3446,5,9,8,7
3447,3,1,7,2
3448,3,9,2,0
3449,3,2,0,6
3450,3,10,7,6
3451,3,9,6,8
3452,3,10,5,9
3453,3,10,0,7
3454,3,0,4,2
3455,3,9,9,7
3456,4,5,8,3
3457,4,8,10,6
3458,4,8,3,10
3459,3,9,5,6
3460,3,9,6,6
3461,3,8,7,1
3462,5,1,9,6
3463,5,1,9,9
3464,5,9,2,2
3465,5,4,5,1
3466,5,7,1,5
3467,5,6,8,5
3468,5,4,7,4
3469,5,1,0,4
3470,5,2,8,5
3471,5,0,1,10
3472,5,1,0,8
3473,5,0,9,0
3474,5,1,3,2
3475,5,9,5,10
3476,5,1,0,0
3477,5,6,3,6
3478,5,0,2,0
3479,5,9,2,4
3480,2,5,0,0
3481,2,6,7,1
3482,2,8,0,0
3483,0,7,0,2
3484,0,9,5,2
3485,0,5,0,2
3486,3,9,6,2
3487,3,0,4,5
3488,3,11,6,9
3489,2,6,3,8
3490,2,6,7,10
3491,2,1,3,10
3492,0,9,10,0
3493,0,0,0,0
3494,0,7,2,4
3495,0,4,6,3
3496,0,5,9,9
3497,0,1,9,1
3498,2,9,4,4
3499,2,8,3,0
3500,2,3,3,0
3501,1,0,2,8
3502,1,6,3,7
3503,1,6,9,10
3504,5,9,3,7
3505,5,10,8,4
3506,5,7,7,3
3507,0,4,3,6
3508,0,4,0,3
3509,0,1,6,5
3510,5,0,1,6
3511,5,1,8,8
3512,5,10,4,0
3513,5,9,9,6
3514,5,8,10,9
3515,5,2,7,0
3516,1,10,4,9
3517,1,3,10,7
3518,1,5,3,10
3519,2,6,10,2
3520,2,6,5,10
3521,2,8,9,3
3522,1,6,4,9
3523,1,0,6,3
3524,1,1,5,9
3525,4,4,7,10
3526,4,3,9,3
3527,4,8,9,2
3528,3,7,6,5
3529,3,11,2,8
3530,3,0,2,6
3531,1,5,6,9
3532,1,7,8,10
3533,1,2,5,7
3534,1,7,9,4
3535,1,4,8,7
3536,1,3,2,7
3537,4,6,5,3
3538,4,10,0,3
3539,4,3,3,0
3540,4,4,3,2
3541,4,3,0,1
3542,4,7,2,3
3543,4,7,8,9
3544,4,1,3,1
3545,4,5,3,7
3546,2,1,9,5
3547,2,1,2,10
3548,2,5,3,7
3549,3,2,2,0
3550,3,11,10,6
3551,3,11,4,7
3552,1,1,1,7
3553,1,4,9,0
3554,1,3,10,3
3555,5,1,8,5
3556,5,4,7,0
3557,5,7,7,4
3558,3,9,5,4
3559,3,4,3,4
3560,3,9,4,10
3561,5,0,3,6
3562,5,6,2,0
3563,5,0,10,10
3564,5,10,7,5
3565,5,5,9,10
3566,5,8,2,7
3567,5,10,0,6
3568,5,4,3,4
3569,5,8,1,5
3570,3,4,0,2
3571,3,6,2,7
3572,3,4,7,0
3573,5,9,10,4
3574,5,5,7,4
3575,5,7,7,0
3576,2,0,2,4
3577,2,1,8,5
3578,2,10,2,9
3579,2,6,1,0
3580,2,6,8,11
3581,2,9,0,10
3582,3,10,8,9
3583,3,8,5,3
3584,3,0,2,9
3585,3,0,0,4
3586,3,8,10,5
3587,3,2,6,7
3588,1,9,2,10
3589,1,5,5,9
3590,1,8,10,2
3591,1,5,7,9
3592,1,3,10,11
3593,1,0,5,9
3594,5,2,1,4
3595,5,4,4,9
3596,5,3,0,3
3597,1,7,8,6
3598,1,3,5,9
3599,1,0,7,5
3600,5,1,8,2
3601,5,2,5,4
3602,5,1,4,6
3603,2,7,10,9
3604,2,1,0,6
3605,2,8,10,2
3606,0,3,10,4
3607,0,5,2,0
3608,0,7,10,10
3609,2,5,9,2
3610,2,8,4,0
3611,2,5,10,5
3612,1,5,4,7
3613,1,4,10,0
3614,1,8,1,6
3615,2,7,9,2
3616,2,3,3,9
3617,2,10,0,2
3618,2,1,0,10
3619,2,3,1,5
3620,2,5,2,10
3621,1,6,5,7
3622,1,7,3,4
3623,1,6,11,7
3624,5,6,10,10
3625,5,8,4,6
3626,5,6,1,6
3627,1,8,1,2
3628,1,8,5,3
3629,1,3,9,11
3630,5,10,7,3
3631,5,0,7,0
3632,5,1,1,0
3633,1,6,1,11
3634,1,0,5,7
3635,1,9,8,4
3636,0,1,9,6
3637,0,10,0,8
3638,0,1,6,1
3639,2,9,0,2
3640,2,0,0,2
3641,2,6,8,0
3642,0,0,9,1
3643,0,1,2,3
3644,0,4,4,5
3645,0,1,4,0
3646,0,9,5,8
3647,0,4,9,1
3648,1,3,4,8
3649,1,4,10,0
3650,1,3,6,9
3651,1,9,0,5
3652,1,8,10,9
3653,1,5,9,2
3654,0,6,6,5
3655,0,6,0,10
3656,0,2,8,11
3657,0,1,5,0
3658,0,4,9,8
3659,0,0,6,11
3660,0,3,9,2
3661,0,1,9,2
3662,0,2,6,4
3663,2,2,3,2
3664,2,5,1,6
3665,2,10,3,1
3666,5,0,4,3
3667,5,1,1,4
3668,5,5,9,8
3669,0,0,9,3
3670,0,10,6,8
3671,0,6,4,8
3672,2,6,3,4
3673,2,0,8,2
3674,2,5,1,9
3675,0,8,3,8
3676,0,3,3,6
3677,0,6,2,2
3678,0,5,0,11
3679,0,4,7,7
3680,0,5,1,8
3681,0,2,7,2
3682,0,7,10,11
3683,0,5,0,0
3684,1,4,9,9
3685,1,9,3,1
3686,1,5,4,7
3687,0,10,4,3
3688,0,1,0,10
3689,0,4,9,4
3690,0,2,0,7
3691,0,6,9,8
3692,0,4,0,10
3693,5,4,8,5
3694,5,3,1,3
3695,5,8,6,9
3696,0,8,7,8
3697,0,10,5,8
3698,0,1,5,11
3699,1,6,4,4
3700,1,0,6,2
3701,1,5,11,5
3702,2,4,9,9
3703,2,7,2,4
3704,2,3,10,9
3705,4,7,7,3
3706,4,0,0,3
3707,4,5,6,7
3708,2,5,3,4
3709,2,1,8,1
3710,2,1,6,10
3711,2,3,4,10
3712,2,9,4,0
3713,2,0,9,2
3714,2,3,8,1
3715,2,9,8,1
3716,2,5,2,6
3717,2,8,11,7
3718,2,8,2,2
3719,2,10,11,4
3720,2,6,2,1
3721,2,3,0,7
3722,2,2,8,10
3723,1,3,0,0
3724,1,9,4,5
3725,1,9,0,4
3726,0,2,7,10
3727,0,8,9,6
3728,0,5,6,4
3729,1,4,7,1
3730,1,9,8,9
3731,1,4,6,0
3732,2,6,0,10
3733,2,2,2,3
3734,2,6,2,0
3735,1,6,1,4
3736,1,9,8,2
3737,1,3,1,4
3738,4,7,4,3
3739,4,1,2,9
3740,4,3,10,5
3741,4,5,7,5
3742,4,5,7,9
3743,4,4,8,10
3744,1,4,11,4
3745,1,8,7,9
3746,1,6,1,9
3747,1,3,5,9
3748,1,0,7,6
3749,1,4,6,4
3750,1,9,8,1
3751,1,3,3,8
3752,1,4,10,2
3753,4,3,1,9
3754,4,6,2,6
3755,4,5,7,7
3756,0,6,5,6
3757,0,0,9,8
3758,0,10,4,4
3759,3,10,9,6
3760,3,8,6,7
3761,3,2,8,1
3762,5,2,6,0
3763,5,8,4,5
3764,5,2,7,9
3765,0,2,7,2
3766,0,0,7,1
3767,0,5,10,1
3768,1,8,7,9
3769,1,9,2,2
3770,1,6,0,1
3771,1,6,11,5
3772,1,10,7,6
3773,1,6,7,5
3774,1,5,5,5
3775,1,1,2,0
3776,1,1,11,5
3777,1,5,2,0
3778,1,4,2,7
3779,1,2,1,3
3780,0,8,6,9
3781,0,3,9,1
3782,0,8,3,8
3783,2,1,11,1
3784,2,3,10,7
3785,2,3,10,9
3786,0,9,6,0
3787,0,4,9,8
3788,0,0,5,3
3789,3,2,3,9
3790,3,10,6,9
3791,3,4,5,8
3792,1,5,1,4
3793,1,3,10,1
3794,1,5,0,1
3795,0,4,7,3
3796,0,7,9,3
3797,0,9,8,0
3798,2,3,2,9
3799,2,3,8,0
3800,2,9,5,4
3801,2,2,7,11
3802,2,8,9,7
3803,2,8,6,2
3804,4,0,7,5
3805,4,5,7,8
3806,4,10,0,9
3807,4,4,9,7
3808,4,3,7,9
3809,4,3,4,2
3810,2,8,5,9
3811,2,1,9,1
3812,2,3,2,7
3813,3,2,5,0
3814,3,11,5,10
3815,3,0,0,10
3816,0,0,5,7
3817,0,4,8,11
3818,0,4,8,4
3819,5,10,8,8
3820,5,2,1,6
3821,5,9,4,5
3822,4,0,5,5
3823,4,5,2,4
3824,4,0,5,5
3825,1,3,3,1
3826,1,1,10,5
3827,1,4,3,2
3828,1,9,11,2
3829,1,4,11,10
3830,1,10,3,7
3831,1,1,4,7
3832,1,8,1,0
3833,1,9,2,6
3834,1,6,11,7
3835,1,9,1,2
3836,1,0,4,2
3837,2,5,1,4
3838,2,9,1,1
3839,2,2,11,1
3840,2,8,7,9
3841,2,9,0,2
3842,2,9,1,1
3843,4,5,5,3
3844,4,7,8,1
3845,4,0,2,9
3846,4,3,2,5
3847,4,10,3,3
3848,4,4,6,7
3849,1,3,9,10
3850,1,5,1,11
3851,1,9,2,8
3852,1,2,8,2
3853,1,5,2,5
3854,1,10,8,11
3855,4,1,6,8
3856,4,7,7,3
3857,4,10,3,3
3858,1,7,2,7
3859,1,3,1,7
3860,1,3,1,5
3861,3,9,2,9
3862,3,10,0,10
3863,3,0,5,6
3864,1,3,11,5
3865,1,9,9,4
3866,1,1,3,9
3867,1,8,5,5
3868,1,4,0,8
3869,1,1,8,2
3870,2,9,5,1
3871,2,7,8,6
3872,2,0,2,4
3873,5,10,6,7
3874,5,2,6,8
3875,5,6,4,5
3876,3,2,6,1
3877,3,3,10,7
3878,3,9,0,2
3879,3,0,0,3
3880,3,10,9,10
3881,3,6,9,10
3882,0,7,5,11
3883,0,3,8,6
3884,0,6,7,0
3885,5,7,10,0
3886,5,10,1,7
3887,5,9,5,8
3888,0,8,6,1
3889,0,3,0,11
