,mainVariableName,sub0,sub1,sub2
1359,1,1,1,2
1360,1,2,5,1
1361,1,1,0,6
1362,4,3,6,5
1363,4,3,0,0
1364,4,3,3,4
1365,0,2,2,4
1366,0,6,4,2
1367,0,5,3,4
1368,0,2,4,3
1369,0,4,4,4
1370,0,3,5,0
1371,0,1,2,3
1372,0,2,1,1
1373,0,0,4,1
1374,0,4,2,5
1375,0,3,2,1
1376,0,2,5,4
1377,4,1,2,0
1378,4,4,1,0
1379,4,4,3,2
1380,5,1,1,0
1381,5,1,1,1
1382,5,0,0,0
1383,0,0,1,4
1384,0,5,5,4
1385,0,2,3,2
1386,5,1,0,0
1387,5,0,1,1
1388,5,0,2,1
1389,5,0,2,2
1390,5,0,3,1
1391,5,0,3,1
1392,5,0,2,1
1393,5,0,2,1
1394,5,0,4,1
1395,0,0,5,5
1396,0,6,2,4
1397,0,2,3,4
1398,4,3,2,3
1399,4,4,5,3
1400,4,5,3,6
1401,4,0,5,2
1402,4,4,5,3
1403,4,5,5,6
1404,4,5,4,2
1405,4,5,1,4
1406,4,6,2,6
1407,1,0,4,1
1408,1,0,1,1
1409,1,1,6,3
1410,4,3,5,4
1411,4,6,3,5
1412,4,5,3,0
1413,5,0,1,1
1414,5,0,1,1
1415,5,0,3,1
1416,1,2,1,3
1417,1,1,3,3
1418,1,3,5,6
1419,1,1,1,1
1420,1,1,5,1
1421,1,1,0,0
1422,3,4,3,3
1423,3,3,2,0
1424,3,0,0,0
1425,0,3,4,5
1426,0,5,5,2
1427,0,2,4,1
1428,2,0,6,0
1429,2,1,0,5
1430,2,4,3,0
1431,5,2,4,2
1432,5,1,4,1
1433,5,2,1,2
1434,5,2,3,2
1435,5,0,4,3
1436,5,1,4,3
1437,3,4,3,0
1438,3,4,3,0
1439,3,4,5,0
1440,5,2,1,2
1441,5,2,0,3
1442,5,3,3,3
1443,2,3,6,3
1444,2,6,1,5
1445,2,6,5,0
1446,4,4,0,4
1447,4,6,3,3
1448,4,5,1,5
1449,5,1,5,2
1450,5,0,4,2
1451,5,1,4,4
1452,4,3,2,3
1453,4,2,3,5
1454,4,3,5,0
1455,3,2,3,3
1456,3,2,0,0
1457,3,4,0,1
1458,2,0,1,1
1459,2,3,0,2
1460,2,2,6,2
1461,5,2,0,3
1462,5,2,3,2
1463,5,3,3,1
1464,0,0,5,1
1465,0,1,4,3
1466,0,0,4,2
1467,2,1,1,4
1468,2,1,3,3
1469,2,3,2,5
1470,0,3,3,3
1471,0,0,3,1
1472,0,4,4,2
1473,4,0,3,1
1474,4,3,3,3
1475,4,4,2,5
1476,0,1,6,2
1477,0,5,6,3
1478,0,0,2,3
1479,2,0,1,2
1480,2,1,5,2
1481,2,0,2,4
1482,4,5,0,5
1483,4,5,5,5
1484,4,6,0,5
1485,2,0,5,0
1486,2,4,3,3
1487,2,1,5,4
1488,3,3,0,4
1489,3,3,4,1
1490,3,6,3,0
1491,3,2,4,0
1492,3,0,3,4
1493,3,4,4,3
1494,2,3,4,4
1495,2,3,2,5
1496,2,4,1,2
1497,3,4,3,6
1498,3,2,3,0
1499,3,1,4,5
1500,4,4,3,3
1501,4,5,2,4
1502,4,4,3,0
1503,2,3,4,5
1504,2,4,4,5
1505,2,0,0,4
1506,3,4,3,6
1507,3,1,4,1
1508,3,5,4,3
1509,0,1,0,2
1510,0,6,2,1
1511,0,2,2,2
1512,3,4,2,5
1513,3,4,1,0
1514,3,4,5,4
1515,3,3,6,1
1516,3,1,5,0
1517,3,3,3,4
1518,1,3,1,4
1519,1,3,3,5
1520,1,3,0,5
1521,0,1,2,1
1522,0,0,3,1
1523,0,2,0,6
1524,3,3,0,1
1525,3,3,4,1
1526,3,4,5,2
1527,3,4,5,2
1528,3,4,4,4
1529,3,2,5,1
1530,0,5,5,0
1531,0,2,3,1
1532,0,2,2,3
1533,2,3,2,6
1534,2,5,0,0
1535,2,6,0,2
1536,5,4,5,1
1537,5,2,5,4
1538,5,2,3,2
1539,1,0,4,3
1540,1,3,4,2
1541,1,4,5,4
1542,0,0,4,1
1543,0,3,5,1
1544,0,2,2,5
1545,4,5,3,3
1546,4,3,3,0
1547,4,0,0,6
1548,4,5,2,0
1549,4,1,5,1
1550,4,0,0,5
1551,5,3,3,3
1552,5,3,4,0
1553,5,2,2,3
1554,1,3,5,4
1555,1,3,5,0
1556,1,3,0,0
1557,5,0,5,4
1558,5,3,0,3
1559,5,3,1,1
1560,1,3,5,5
1561,1,3,5,0
1562,1,0,2,1
1563,5,0,5,2
1564,5,2,5,4
1565,5,4,1,2
1566,3,4,5,3
1567,3,4,3,3
1568,3,2,0,5
1569,3,3,4,0
1570,3,4,5,2
1571,3,5,0,0
1572,4,4,5,0
1573,4,6,5,2
1574,4,2,0,3
1575,4,4,5,0
1576,4,0,5,3
1577,4,6,0,1
1578,1,1,4,5
1579,1,2,5,5
1580,1,0,2,0
1581,1,4,1,1
1582,1,1,1,6
1583,1,3,3,1
1584,4,0,3,4
1585,4,4,5,2
1586,4,1,0,4
1587,3,4,2,2
1588,3,2,5,2
1589,3,5,3,3
1590,3,3,2,0
1591,3,3,6,3
1592,3,2,4,0
1593,0,1,5,0
1594,0,5,3,4
1595,0,2,2,3
1596,0,2,3,1
1597,0,2,2,1
1598,0,1,3,1
1599,2,3,3,6
1600,2,0,3,5
1601,2,2,0,2
1602,5,5,2,4
1603,5,5,5,4
1604,5,1,1,5
1605,2,3,3,0
1606,2,4,6,2
1607,2,3,6,2
1608,5,4,5,2
1609,5,4,3,2
1610,5,1,6,5
1611,4,4,5,4
1612,4,5,2,3
1613,4,1,6,0
1614,5,2,6,4
1615,5,5,5,4
1616,5,1,4,2
1617,5,4,5,2
1618,5,3,2,3
1619,5,6,6,1
1620,5,2,6,1
1621,5,4,4,1
1622,5,2,1,5
1623,5,0,5,5
1624,5,1,4,4
1625,5,1,4,4
1626,1,2,1,4
1627,1,1,2,5
1628,1,0,4,1
1629,4,1,6,0
1630,4,5,3,2
1631,4,1,1,2
1632,5,4,6,1
1633,5,3,5,1
1634,5,6,5,1
1635,0,2,2,1
1636,0,6,2,1
1637,0,0,5,4
1638,0,1,0,4
1639,0,2,2,0
1640,0,2,0,0
1641,3,1,6,0
1642,3,1,3,0
1643,3,3,5,3
1644,3,1,2,0
1645,3,2,1,0
1646,3,3,1,5
1647,3,3,1,0
1648,3,2,4,2
1649,3,4,6,2
1650,0,6,0,1
1651,0,0,6,1
1652,0,0,4,5
1653,1,2,0,5
1654,1,4,0,6
1655,1,0,3,0
1656,4,1,1,4
1657,4,1,0,5
1658,4,4,2,4
1659,4,5,1,1
1660,4,1,1,5
1661,4,0,1,2
1662,3,5,1,2
1663,3,2,3,5
1664,3,5,5,0
1665,5,3,5,2
1666,5,0,4,1
1667,5,0,1,4
1668,5,6,4,6
1669,5,2,3,1
1670,5,1,3,2
1671,2,3,3,5
1672,2,3,3,5
1673,2,2,3,3
1674,0,6,4,1
1675,0,4,0,3
1676,0,5,4,4
1677,2,3,0,0
1678,2,3,3,0
1679,2,4,6,4
1680,1,5,5,1
1681,1,2,5,1
1682,1,4,1,1
1683,4,6,1,0
1684,4,3,3,0
1685,4,5,5,5
1686,2,4,6,4
1687,2,0,6,0
1688,2,4,6,5
1689,2,5,4,4
1690,2,0,5,0
1691,2,2,2,5
1692,3,5,4,3
1693,3,4,2,0
1694,3,2,3,0
1695,2,4,6,4
1696,2,4,3,3
1697,2,0,6,4
1698,2,4,6,6
1699,2,2,6,1
1700,2,3,6,3
1701,2,6,6,4
1702,2,2,6,6
1703,2,5,3,6
1704,2,2,3,4
1705,2,0,3,4
1706,2,4,1,5
1707,2,0,1,1
1708,2,0,1,2
1709,2,2,1,3
1710,1,5,3,3
1711,1,2,0,0
1712,1,3,0,5
1713,1,2,6,3
1714,1,2,5,1
1715,1,3,5,5
1716,1,1,0,4
1717,1,2,0,4
1718,1,1,3,4
1719,1,2,0,3
1720,1,1,6,5
1721,1,2,4,1
1722,2,2,3,1
1723,2,0,4,2
1724,2,0,1,3
1725,2,5,3,3
1726,2,6,4,1
1727,2,1,4,2
1728,0,5,4,4
1729,0,0,0,1
1730,0,1,3,1
1731,4,1,4,4
1732,4,5,4,2
1733,4,3,0,5
1734,0,5,2,0
1735,0,1,4,4
1736,0,4,0,0
1737,0,2,5,0
1738,0,1,3,1
1739,0,4,1,0
1740,1,1,1,5
1741,1,5,1,4
1742,1,1,4,1
1743,5,0,4,0
1744,5,5,6,3
1745,5,6,3,0
1746,4,1,5,4
1747,4,2,5,6
1748,4,2,6,1
1749,3,5,5,3
1750,3,4,2,3
1751,3,0,1,0
1752,5,4,5,2
1753,5,0,1,6
1754,5,2,3,2
1755,3,2,0,6
1756,3,4,6,0
1757,3,3,2,0
1758,4,3,5,3
1759,4,1,1,1
1760,4,2,1,2
1761,4,1,3,4
1762,4,1,5,3
1763,4,2,2,4
1764,0,4,2,0
1765,0,5,6,3
1766,0,5,2,4
1767,3,4,0,5
1768,3,0,5,5
1769,3,5,6,5
1770,4,0,2,1
1771,4,3,0,2
1772,4,3,2,0
1773,0,2,1,6
1774,0,0,5,0
1775,0,2,1,1
1776,2,5,3,5
1777,2,3,4,5
1778,2,5,4,4
1779,0,2,2,0
1780,0,5,0,0
1781,0,6,2,0
1782,2,2,4,5
1783,2,5,2,6
1784,2,5,3,4
1785,4,2,4,1
1786,4,2,2,0
1787,4,0,2,1
1788,1,5,3,1
1789,1,5,1,1
1790,1,1,4,3
1791,4,5,2,3
1792,4,1,2,0
1793,4,0,2,5
1794,2,2,3,2
1795,2,2,4,1
1796,2,0,2,1
1797,2,6,3,1
1798,2,1,3,1
1799,2,5,5,6
1800,0,1,3,2
1801,0,5,2,4
1802,0,5,2,4
1803,2,3,3,2
1804,2,5,2,6
1805,2,5,5,0
1806,2,3,2,6
1807,2,1,2,2
1808,2,0,2,5
1809,0,2,5,2
1810,0,2,5,2
1811,0,2,2,0
1812,3,0,5,0
1813,3,0,6,2
1814,3,0,2,2
1815,4,6,2,6
1816,4,2,2,0
1817,4,1,0,1
1818,5,3,6,3
1819,5,1,4,3
1820,5,0,5,2
1821,0,1,3,1
1822,0,5,6,0
1823,0,2,0,4
1824,4,5,2,0
1825,4,0,0,5
1826,4,5,2,0
1827,0,0,1,3
1828,0,1,5,1
1829,0,1,2,1
1830,0,4,3,2
1831,0,4,2,2
1832,0,6,2,4
1833,0,4,5,3
1834,0,6,4,5
1835,0,1,3,0
1836,0,5,5,1
1837,0,6,4,5
1838,0,4,5,5
1839,0,1,2,6
1840,0,1,5,4
1841,0,2,0,4
1842,0,6,4,0
1843,0,1,4,5
1844,0,6,2,6
1845,4,2,0,0
1846,4,5,1,3
1847,4,0,0,0
1848,0,3,5,0
1849,0,6,3,2
1850,0,6,4,4
1851,1,2,7,2
1852,1,3,0,5
1853,1,2,1,5
1854,3,5,0,5
1855,3,0,2,4
1856,3,5,0,4
1857,1,0,0,5
1858,1,4,2,5
1859,1,5,3,4
1860,0,4,5,2
1861,0,5,1,5
1862,0,5,4,4
1863,0,5,0,0
1864,0,6,6,0
1865,0,1,1,5
1866,0,6,1,5
1867,0,1,3,0
1868,0,1,4,4
1869,0,3,2,0
1870,0,1,2,0
1871,0,3,4,4
1872,0,2,6,2
1873,0,6,3,0
1874,0,6,1,4
1875,3,0,1,1
1876,3,3,0,0
1877,3,3,3,0
1878,3,3,6,4
1879,3,5,2,5
1880,3,5,3,2
1881,1,1,1,4
1882,1,0,3,3
1883,1,0,0,0
1884,4,6,1,4
1885,4,3,0,4
1886,4,5,1,1
1887,0,0,4,0
1888,0,6,6,0
1889,0,1,3,0
1890,3,3,0,4
1891,3,0,6,0
1892,3,3,3,2
1893,0,3,2,2
1894,0,3,1,5
1895,0,2,6,5
1896,3,0,0,2
1897,3,0,6,2
1898,3,0,5,5
1899,2,3,2,1
1900,2,5,4,1
1901,2,0,4,2
1902,3,1,4,5
1903,3,2,5,3
1904,3,1,3,4
1905,2,5,5,2
1906,2,0,2,0
1907,2,0,2,1
1908,3,1,3,3
1909,3,3,0,6
1910,3,4,2,1
1911,3,3,0,5
1912,3,3,4,4
1913,3,1,0,4
1914,1,1,1,0
1915,1,0,3,0
1916,1,1,3,3
1917,3,1,3,3
1918,3,5,5,5
1919,3,5,3,1
1920,3,0,6,1
1921,3,1,3,5
1922,3,0,5,4
1923,4,5,0,0
1924,4,5,6,4
1925,4,2,1,4
1926,1,0,4,5
1927,1,2,3,2
1928,1,5,1,0
1929,1,0,3,0
1930,1,0,0,1
1931,1,1,6,5
1932,5,4,1,4
1933,5,2,1,2
1934,5,4,1,6
1935,3,5,3,5
1936,3,5,6,5
1937,3,5,3,3
1938,4,1,5,2
1939,4,2,5,2
1940,4,4,0,4
1941,3,1,6,5
1942,3,1,1,2
1943,3,0,4,1
1944,4,2,0,2
1945,4,6,1,0
1946,4,4,0,1
1947,5,0,3,5
1948,5,2,1,1
1949,5,4,5,0
1950,5,1,0,0
1951,5,2,1,5
1952,5,3,1,6
1953,4,0,1,2
1954,4,4,6,4
1955,4,4,1,2
1956,4,0,0,0
1957,4,2,4,5
1958,4,5,5,1
1959,3,6,3,2
1960,3,2,1,5
1961,3,0,4,3
1962,1,5,0,3
1963,1,1,4,3
1964,1,1,3,3
1965,3,0,6,4
1966,3,0,1,2
1967,3,0,3,4
1968,4,4,5,0
1969,4,5,0,0
1970,4,6,0,1
1971,0,1,6,0
1972,0,4,3,4
1973,0,2,1,0
1974,1,4,0,5
1975,1,5,4,0
1976,1,1,0,2
1977,4,2,0,0
1978,4,4,1,1
1979,4,0,2,0
1980,0,3,1,6
1981,0,4,3,5
1982,0,4,5,6
1983,2,2,2,5
1984,2,0,2,5
1985,2,3,5,0
1986,3,1,4,2
1987,3,5,1,5
1988,3,0,4,3
1989,0,1,4,2
1990,0,5,1,4
1991,0,5,2,6
1992,3,1,3,5
1993,3,6,4,3
1994,3,4,0,5
1995,4,1,6,6
1996,4,1,4,6
1997,4,5,5,6
1998,0,5,6,4
1999,0,5,5,3
2000,0,2,5,2
2001,0,3,4,1
2002,0,3,1,6
2003,0,4,5,1
2004,2,2,4,3
2005,2,5,2,4
2006,2,4,2,5
2007,2,5,3,5
2008,2,1,3,0
2009,2,2,3,5
2010,3,3,6,1
2011,3,5,3,3
2012,3,3,1,2
2013,5,5,0,3
2014,5,0,2,6
2015,5,6,2,5
2016,5,3,1,5
2017,5,2,5,4
2018,5,5,1,4
2019,4,2,0,2
2020,4,5,5,3
2021,4,5,3,2
2022,0,3,4,4
2023,0,4,1,6
2024,0,5,6,1
2025,2,2,5,1
2026,2,4,1,1
2027,2,5,5,0
2028,2,2,1,3
2029,2,3,5,4
2030,2,4,4,4
2031,2,0,1,1
2032,2,5,1,5
2033,2,1,3,1
2034,0,4,1,6
2035,0,2,4,1
2036,0,5,6,0
2037,2,3,2,1
2038,2,3,2,5
2039,2,0,2,2
2040,2,0,5,4
2041,2,1,4,5
2042,2,1,2,0
2043,0,2,1,6
2044,0,1,1,6
2045,0,4,5,5
2046,2,4,4,5
2047,2,4,2,5
2048,2,3,1,4
2049,0,5,1,4
2050,0,0,3,2
2051,0,4,5,2
2052,5,5,5,2
2053,5,2,0,4
2054,5,0,1,3
2055,2,4,2,4
2056,2,4,1,4
2057,2,1,3,5
2058,5,4,3,3
2059,5,0,5,0
2060,5,2,3,1
2061,0,5,0,0
2062,0,4,1,3
2063,0,4,6,2
2064,1,4,3,1
2065,1,4,1,2
2066,1,4,0,0
2067,0,0,0,0
2068,0,5,3,2
2069,0,4,1,0
2070,4,0,3,2
2071,4,3,4,5
2072,4,4,2,1
2073,2,4,4,1
2074,2,3,1,4
2075,2,3,1,0
2076,4,5,2,2
2077,4,1,4,2
2078,4,0,0,2
2079,4,4,4,4
2080,4,1,3,3
2081,4,4,4,0
2082,0,5,2,2
2083,0,5,2,6
2084,0,0,4,0
2085,1,1,0,4
2086,1,0,4,4
2087,1,1,1,5
2088,4,1,0,0
2089,4,1,3,4
2090,4,0,4,4
2091,2,1,6,4
2092,2,4,3,1
2093,2,4,3,4
2094,2,4,3,2
2095,2,6,5,6
2096,2,1,4,4
2097,4,6,0,1
2098,4,6,2,4
2099,4,1,6,4
2100,4,5,6,4
2101,4,2,4,6
2102,4,2,3,3
2103,1,1,0,2
2104,1,3,4,2
2105,1,0,1,1
2106,4,3,6,4
2107,4,4,4,2
2108,4,6,6,4
2109,5,0,2,1
2110,5,0,0,5
2111,5,3,0,4
2112,5,6,2,5
2113,5,5,0,0
2114,5,4,2,3
2115,2,6,4,3
2116,2,1,2,1
2117,2,4,5,2
2118,0,5,5,5
2119,0,5,2,4
2120,0,0,1,5
2121,4,0,3,4
2122,4,4,2,0
2123,4,1,4,3
2124,4,0,3,1
2125,4,0,4,0
2126,4,0,3,0
2127,4,2,2,5
2128,4,0,6,1
2129,4,3,4,2
2130,4,3,2,5
2131,4,2,2,3
2132,4,1,2,2
2133,4,2,3,2
2134,4,2,1,3
2135,4,2,0,5
2136,3,5,2,1
2137,3,3,5,5
2138,3,4,0,1
2139,3,3,5,1
2140,3,3,2,4
2141,3,5,5,2
2142,3,3,3,0
2143,3,4,4,1
2144,3,1,3,4
2145,3,4,4,5
2146,3,3,4,4
2147,3,3,2,4
2148,4,5,2,3
2149,4,2,1,2
2150,4,2,2,2
2151,4,3,3,2
2152,4,1,1,6
2153,4,4,2,4
2154,2,1,5,3
2155,2,3,4,1
2156,2,6,3,4
2157,3,3,4,4
2158,3,4,5,5
2159,3,4,3,5
2160,5,1,2,5
2161,5,4,2,2
2162,5,3,2,6
2163,4,2,1,3
2164,4,5,2,3
2165,4,1,1,3
2166,4,0,2,4
2167,4,5,2,3
2168,4,5,2,2
2169,5,3,3,2
2170,5,1,1,1
2171,5,1,3,6
2172,4,2,2,4
2173,4,5,3,2
2174,4,4,6,5
2175,1,4,7,5
2176,1,4,4,3
2177,1,4,0,2
2178,2,5,0,4
2179,2,1,1,2
2180,2,4,6,4
2181,5,1,5,1
2182,5,1,5,1
2183,5,3,3,6
2184,4,3,2,6
2185,4,0,4,2
2186,4,5,4,4
2187,2,3,3,6
2188,2,5,3,5
2189,2,5,1,4
2190,4,1,4,2
2191,4,5,4,0
2192,4,5,4,4
2193,5,4,6,1
2194,5,0,0,3
2195,5,0,4,5
2196,4,5,2,2
2197,4,2,2,1
2198,4,4,2,3
2199,4,4,4,1
2200,4,0,2,1
2201,4,3,4,4
2202,2,6,0,4
2203,2,5,3,4
2204,2,4,0,1
2205,3,4,0,0
2206,3,4,3,0
2207,3,6,2,0
2208,2,4,3,3
2209,2,5,1,3
2210,2,2,1,1
2211,4,2,4,2
2212,4,0,4,1
2213,4,4,4,5
2214,2,1,5,3
2215,2,2,4,1
2216,2,3,4,4
2217,3,5,0,5
2218,3,3,3,2
2219,3,5,4,4
2220,0,1,2,3
2221,0,4,0,0
2222,0,4,5,6
2223,2,5,2,1
2224,2,2,3,1
2225,2,0,3,3
2226,1,2,0,1
2227,1,0,0,5
2228,1,1,2,3
2229,0,4,5,5
2230,0,4,0,3
2231,0,6,6,0
2232,1,0,3,4
2233,1,3,4,5
2234,1,2,4,2
2235,2,5,3,2
2236,2,5,3,3
2237,2,1,2,2
2238,3,5,4,4
2239,3,0,3,4
2240,3,6,6,2
2241,0,5,0,3
2242,0,3,4,1
2243,0,6,4,3
2244,0,4,6,0
2245,0,3,6,1
2246,0,5,2,1
2247,3,0,5,4
2248,3,4,4,3
2249,3,6,4,3
2250,0,5,2,5
2251,0,3,0,3
2252,0,5,4,1
2253,3,1,2,1
2254,3,5,2,5
2255,3,1,2,6
2256,0,3,1,2
2257,0,1,4,0
2258,0,6,0,3
2259,3,0,2,4
2260,3,4,4,4
2261,3,3,4,1
2262,1,2,4,2
2263,1,0,5,0
2264,1,2,0,1
2265,4,3,4,3
2266,4,0,5,2
2267,4,4,2,4
2268,0,3,3,5
2269,0,4,3,4
2270,0,2,2,5
2271,1,4,0,4
2272,1,2,0,3
2273,1,1,0,1
2274,0,6,2,4
2275,0,4,3,2
2276,0,6,6,1
2277,1,1,7,0
2278,1,0,1,2
2279,1,1,3,3
2280,0,5,1,2
2281,0,2,2,2
2282,0,3,1,3
2283,0,1,2,0
2284,0,6,1,6
2285,0,2,3,0
2286,2,2,1,0
2287,2,1,0,3
2288,2,5,3,3
2289,3,3,5,3
2290,3,4,4,3
2291,3,4,5,3
2292,0,1,3,0
2293,0,6,1,5
2294,0,1,3,2
2295,3,4,2,0
2296,3,6,4,0
2297,3,5,5,6
2298,0,1,6,1
2299,0,6,5,5
2300,0,1,1,4
2301,1,5,1,5
2302,1,2,4,0
2303,1,2,4,6
2304,0,5,0,1
2305,0,6,3,2
2306,0,1,1,4
2307,0,1,1,3
2308,0,4,4,3
2309,0,3,2,4
2310,0,7,5,2
2311,0,1,0,0
2312,0,3,6,2
2313,5,0,1,6
2314,5,0,5,5
2315,5,4,5,4
2316,2,3,3,1
2317,2,1,4,3
2318,2,5,3,1
2319,0,1,5,2
2320,0,2,3,2
2321,0,4,3,0
2322,2,1,3,1
2323,2,3,3,3
2324,2,1,6,3
2325,5,3,1,1
2326,5,4,5,3
2327,5,0,0,6
2328,0,3,5,2
2329,0,1,4,5
2330,0,2,1,4
2331,4,5,3,5
2332,4,1,0,4
2333,4,1,3,4
2334,3,1,5,6
2335,3,1,4,0
2336,3,1,4,1
2337,1,2,1,0
2338,1,4,6,5
2339,1,4,1,0
2340,3,5,6,0
2341,3,5,4,1
2342,3,5,4,3
2343,0,1,0,5
2344,0,5,5,2
2345,0,2,0,5
2346,0,3,0,5
2347,0,5,5,0
2348,0,2,6,1
2349,0,2,6,3
2350,0,1,1,5
2351,0,2,6,0
2352,0,2,1,3
2353,0,7,1,5
2354,0,6,1,5
2355,0,6,6,4
2356,0,7,2,3
2357,0,7,6,4
2358,1,4,1,1
2359,1,5,0,4
2360,1,0,1,1
2361,0,4,1,4
2362,0,6,2,4
2363,0,2,2,1
2364,2,2,3,4
2365,2,0,4,3
2366,2,5,6,1
2367,1,5,5,4
2368,1,5,0,1
2369,1,4,1,5
2370,2,4,4,1
2371,2,4,3,1
2372,2,0,3,0
2373,2,0,3,0
2374,2,1,6,2
2375,2,3,4,1
2376,0,1,1,6
2377,0,5,2,4
2378,0,2,4,0
2379,5,4,2,1
2380,5,4,2,5
2381,5,5,5,1
2382,3,3,2,5
2383,3,6,2,2
2384,3,5,1,1
2385,0,4,4,1
2386,0,4,4,0
2387,0,2,4,4
2388,1,4,3,4
2389,1,2,1,5
2390,1,2,4,0
2391,0,2,4,6
2392,0,2,2,0
2393,0,2,2,0
2394,1,4,5,1
2395,1,5,6,5
2396,1,4,1,0
2397,0,2,6,0
2398,0,2,2,6
2399,0,2,3,6
2400,3,0,5,0
2401,3,0,2,0
2402,3,4,2,0
2403,2,5,2,1
2404,2,5,5,6
2405,2,5,6,1
2406,0,6,2,6
2407,0,0,1,4
2408,0,7,1,5
2409,3,2,2,0
2410,3,0,2,3
2411,3,5,0,3
2412,5,1,6,0
2413,5,1,0,4
2414,5,0,5,4
2415,4,4,3,4
2416,4,4,3,4
2417,4,3,4,4
2418,2,1,4,0
2419,2,5,5,2
2420,2,5,1,2
2421,4,0,2,5
2422,4,4,1,0
2423,4,6,1,6
2424,2,2,3,1
2425,2,5,3,3
2426,2,1,0,5
2427,0,2,4,1
2428,0,3,3,0
2429,0,3,3,6
2430,2,6,6,5
2431,2,5,4,5
2432,2,2,1,4
2433,2,3,6,6
2434,2,1,4,3
2435,2,0,2,5
2436,0,7,2,5
2437,0,1,3,4
2438,0,2,4,4
2439,2,3,0,1
2440,2,2,5,1
2441,2,1,6,0
2442,5,1,3,1
2443,5,0,6,4
2444,5,2,2,5
2445,5,2,2,1
2446,5,0,2,3
2447,5,4,2,3
2448,5,0,0,3
2449,5,0,2,5
2450,5,1,2,2
2451,5,1,0,2
2452,5,4,0,0
2453,5,4,0,2
2454,0,1,3,0
2455,0,6,3,5
2456,0,2,3,5
2457,5,4,5,5
2458,5,4,4,1
2459,5,2,3,6
2460,3,1,5,0
2461,3,1,0,3
2462,3,4,4,0
2463,0,1,0,4
2464,0,1,4,5
2465,0,5,4,1
2466,4,1,5,2
2467,4,5,1,2
2468,4,2,6,2
2469,0,5,3,5
2470,0,3,5,5
2471,0,7,4,2
2472,2,3,2,2
2473,2,0,3,5
2474,2,2,5,3
2475,4,5,1,2
2476,4,2,5,5
2477,4,5,4,5
2478,3,5,1,3
2479,3,2,5,0
2480,3,1,4,3
2481,5,0,4,6
2482,5,0,6,1
2483,5,2,0,5
2484,4,3,5,2
2485,4,1,3,2
2486,4,2,4,5
2487,5,2,0,1
2488,5,5,0,0
2489,5,5,3,2
2490,0,6,2,5
2491,0,3,0,2
2492,0,2,4,2
2493,5,0,3,1
2494,5,0,3,3
2495,5,1,6,3
2496,4,4,1,4
2497,4,6,2,5
2498,4,5,1,2
2499,0,1,3,2
2500,0,5,2,2
2501,0,1,4,3
2502,0,6,2,4
2503,0,2,2,5
2504,0,3,4,2
2505,3,5,0,0
2506,3,5,1,4
2507,3,4,3,0
2508,3,5,3,1
2509,3,2,3,1
2510,3,3,0,1
2511,5,5,4,3
2512,5,2,4,3
2513,5,1,3,3
2514,5,4,4,1
2515,5,5,0,4
2516,5,1,4,3
2517,5,2,1,0
2518,5,4,1,4
2519,5,0,5,1
2520,5,6,0,4
2521,5,4,4,1
2522,5,6,1,0
2523,5,2,4,1
2524,5,4,1,0
2525,5,2,3,1
2526,2,5,5,0
2527,2,1,3,0
2528,2,5,6,2
2529,4,2,2,5
2530,4,4,4,5
2531,4,2,4,1
2532,0,1,3,2
2533,0,4,1,2
2534,0,5,4,5
2535,3,1,3,6
2536,3,2,5,1
2537,3,6,0,2
2538,2,2,6,1
2539,2,0,2,3
2540,2,1,3,3
2541,3,5,0,1
2542,3,3,2,2
2543,3,0,4,3
2544,3,2,3,3
2545,3,3,2,1
2546,3,2,6,1
2547,0,2,3,5
2548,0,2,4,5
2549,0,1,3,5
2550,2,2,3,1
2551,2,0,5,3
2552,2,2,3,5
2553,2,6,3,2
2554,2,4,6,3
2555,2,0,6,2
2556,5,3,5,5
2557,5,0,2,6
2558,5,5,1,0
2559,3,5,6,6
2560,3,5,6,5
2561,3,3,5,2
2562,4,5,2,5
2563,4,2,3,5
2564,4,4,4,0
2565,3,2,3,3
2566,3,5,3,6
2567,3,3,2,6
2568,2,6,1,1
2569,2,2,3,2
2570,2,3,3,6
2571,5,6,1,4
2572,5,5,1,1
2573,5,5,4,1
2574,3,4,4,0
2575,3,1,0,2
2576,3,5,1,5
2577,2,4,3,5
2578,2,4,2,6
2579,2,5,5,2
2580,5,3,0,3
2581,5,4,3,4
2582,5,3,0,6
2583,2,3,1,4
2584,2,3,2,6
2585,2,4,3,5
2586,5,3,4,3
2587,5,3,1,2
2588,5,0,2,5
2589,2,1,1,2
2590,2,3,5,4
2591,2,3,2,5
2592,2,5,1,1
2593,2,3,6,5
2594,2,5,3,5
2595,0,2,4,5
2596,0,2,3,5
2597,0,2,0,2
2598,2,2,3,6
2599,2,2,5,1
2600,2,4,1,2
2601,2,0,2,5
2602,2,3,4,3
2603,2,3,0,2
2604,5,6,5,3
2605,5,1,4,3
2606,5,5,1,4
2607,4,5,2,1
2608,4,4,4,4
2609,4,4,4,6
2610,2,2,2,4
2611,2,5,4,0
2612,2,5,1,6
2613,4,1,4,1
2614,4,2,4,3
2615,4,5,6,1
2616,5,3,1,0
2617,5,1,1,1
2618,5,0,0,5
2619,1,5,5,3
2620,1,4,6,4
2621,1,5,0,1
2622,5,0,3,6
2623,5,0,2,5
2624,5,5,1,5
2625,3,1,5,0
2626,3,4,2,6
2627,3,2,3,2
2628,3,5,4,5
